TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1554499969.149728,36.827535,39.855702,13.833098,5.985471,2.623045,21.192432,23.924594,7.785282,3.107486,1.508267,1.631589,1.609652,0.538839,0.254827,0.114807,72.819840,82.545973,26.154775,11.257456,4.877283,112.882358,128.541470,36.340212,15.351894,6.396405,25.693660,33.863984,10.943040,5.584933,2.804426,7.852493,11.842055,3.621933,2.000771,0.940818,67.253699,90.330499,25.689800,13.882327,5.513166,66.469088,84.451470,23.362112,10.935988,4.588897,0.809385,1.166646,0.393805,0.257474,0.141947,110.239932,130.320264,39.581360,17.675582,7.277533,22.269835,24.561094,7.850452,3.515045,1.409110,98.368017,93.354450,30.618978,11.854327,5.976148,25.287399,29.859499,10.794499,5.392374,2.480172,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499969.275720,41.815438,24.134722,16.070977,4.130048,1.092125,23.477124,13.883105,8.738950,1.988013,0.718694,2.014751,1.075408,0.694422,0.203799,0.069838,80.532993,47.279780,28.806693,7.466510,2.008249,124.821391,73.457763,41.607634,10.113763,2.665742,27.792463,19.674567,12.808037,3.638264,1.126131,8.837993,6.436955,4.424637,1.302249,0.411852,74.337706,46.302349,31.421124,11.025380,2.578610,72.955334,44.934408,27.555252,7.726224,1.906663,0.859754,0.627386,0.402892,0.187096,0.073418,118.396159,72.987167,45.916115,11.845831,2.995861,24.017634,13.808279,9.109247,2.353084,0.603138,108.235272,52.014282,33.346815,7.962942,2.966694,27.818701,17.106910,12.689395,3.717081,1.058767,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499969.401911,66.841897,36.099633,28.435946,5.888167,1.166908,37.875557,20.180741,15.675843,2.854006,0.761275,3.216215,1.677491,1.270357,0.295084,0.082224,128.546968,67.832859,51.303974,10.632638,2.070547,199.750495,104.005155,75.197512,14.227274,2.728961,44.640956,28.704888,23.129349,5.049765,1.131936,14.172214,8.911392,7.904091,1.796343,0.458843,118.327751,62.192327,55.262304,15.590249,2.717484,116.920346,61.452478,48.881400,10.921747,1.927719,1.363234,0.840660,0.714740,0.257104,0.067799,188.971558,103.196319,81.125949,16.201297,2.946303,37.692567,19.793929,15.986769,3.193295,0.649055,163.755407,75.428183,58.171246,10.741773,3.100842,44.094961,24.460894,22.223000,5.047306,1.071421,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499969.527803,104.712120,63.617468,49.326010,12.606776,5.243118,60.207995,36.248266,28.296713,6.991700,3.290038,5.002440,3.033415,2.335432,0.660436,0.297809,199.148015,117.259832,88.710294,21.437292,7.901781,308.261674,177.756301,129.191810,28.062517,9.657310,69.772601,49.642795,40.145197,10.633753,4.963651,22.152584,16.019028,13.933344,4.158192,2.191898,181.940842,108.537554,92.503497,28.080226,8.697075,181.639441,106.625423,83.684877,21.372944,7.405294,2.156979,1.482214,1.328015,0.539077,0.266109,292.946784,175.653839,136.741328,30.592701,10.158619,59.155589,35.361129,28.228773,7.218177,3.140996,244.399832,132.346020,100.119926,21.516820,9.208424,68.868753,42.522315,38.012606,10.248672,4.487503,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499969.653694,162.981076,111.741711,88.961837,35.140306,22.629755,96.329210,66.682381,54.185109,21.905512,14.355845,7.948116,5.647404,4.609446,1.949994,1.222931,298.973146,197.300639,153.977636,54.853249,32.190217,456.732312,294.360727,220.477812,70.438706,38.180543,106.203524,83.854055,70.828671,29.044170,21.385256,35.169235,29.738961,26.340532,12.539400,9.651984,272.146822,185.921514,156.384081,64.023218,33.156991,274.890145,182.913525,146.297003,54.052522,30.526783,3.435167,2.766892,2.655157,1.507581,1.166595,434.836478,290.050568,229.666460,74.548859,40.047458,94.252140,65.257349,53.739602,21.853880,13.975653,359.169453,226.883327,174.819924,57.655835,34.218057,105.989312,74.482380,67.674244,27.769040,19.218915,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499969.780186,254.579886,190.413943,159.032686,85.773885,63.028159,155.751613,119.060337,101.700493,55.921471,40.216353,12.913787,10.234044,8.841777,4.877508,3.378405,445.670170,320.045474,262.780173,128.443610,88.395177,669.954574,469.388956,369.785003,163.652252,104.022070,161.067355,137.042767,123.302199,70.182324,59.608433,57.239731,53.548802,49.355745,31.535468,27.012873,408.363732,306.111475,262.855341,141.651283,89.515274,416.309052,303.494595,253.256128,126.434086,84.217148,5.541563,5.066774,5.155363,3.693482,3.282248,637.156183,463.083623,380.526220,171.672873,109.172475,152.656879,117.476675,101.243989,55.364072,39.254929,531.444452,374.926652,300.789064,139.453092,91.814161,162.835135,127.303753,119.889515,67.256129,53.549681,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499969.906077,381.839307,297.792448,259.067301,166.808624,127.942412,240.457148,192.628448,170.643477,110.522238,81.788285,20.109198,16.753667,15.013497,9.566177,6.840864,642.766116,481.373244,413.251294,245.626626,178.793841,954.079715,696.300614,574.317014,312.118976,209.907074,235.642180,207.650154,196.961951,135.858097,121.127403,89.408007,87.122803,83.059667,61.910103,54.879868,596.130469,464.829161,410.927165,264.368970,180.042487,611.092136,464.970474,403.262796,241.930233,170.652016,8.551123,8.380610,8.830780,7.187115,6.686676,904.744934,689.320246,586.218591,326.994759,220.488860,236.486546,191.594542,170.782182,109.243025,79.861485,766.934735,571.969805,475.999956,271.251501,184.198726,240.501581,199.956916,194.274927,130.539541,108.784746,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499970.032369,525.219541,414.607196,370.939846,264.502667,206.164496,337.570025,274.135875,248.370755,176.300280,131.766521,28.428555,24.033255,21.988133,15.207176,11.001297,861.658200,652.727772,578.233409,386.857433,288.114471,1269.520437,935.066130,797.396428,491.200901,338.074196,318.846520,283.173969,278.503532,214.934820,195.398561,126.878815,124.388885,121.353180,98.400521,88.368057,809.488520,633.656834,574.220270,411.700979,289.507257,831.569615,638.727589,569.035510,381.193914,275.143194,12.016774,12.123927,13.008617,11.382264,10.778261,1200.471614,929.475398,809.681967,514.963701,355.404621,333.021456,274.396921,249.675320,174.208954,128.649304,1032.414761,783.089195,668.698560,431.171048,295.638225,327.057997,279.454644,277.337664,206.879858,175.388984,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499970.158260,648.575172,508.887305,463.445052,352.043548,276.272821,422.157021,341.146109,313.047364,235.061492,176.319854,35.732835,30.059399,27.805970,20.242897,14.707100,1048.132891,788.009286,712.071754,513.672957,386.765644,1538.934576,1121.806521,977.494744,652.272918,453.973105,389.625218,343.196208,345.243726,285.742087,262.157353,159.873310,155.044845,153.484626,130.917973,118.233596,995.260543,767.024941,707.454289,543.583571,388.384906,1022.879786,777.871970,704.272000,506.198158,369.300739,15.039515,15.270874,16.514214,15.116386,14.422363,1452.035717,1119.528355,989.150512,684.588403,477.612851,417.445537,343.086105,315.749003,232.280687,172.105314,1261.436472,951.445351,825.400415,575.642479,395.837801,400.684764,344.032104,345.881692,275.304392,235.110666,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499970.284452,709.728088,549.169252,505.432185,400.650102,315.459477,465.523883,371.276168,342.875934,267.395863,200.833829,39.521868,32.809639,30.506264,23.010371,16.740900,1138.384244,842.233790,769.734039,584.505653,442.915758,1669.636766,1194.380555,1054.023010,742.633848,520.321865,423.630042,367.641108,374.688359,325.004683,299.740814,177.139308,168.790017,168.602388,148.733402,134.701550,1089.905652,820.529489,765.669805,616.788352,444.848397,1119.687925,836.214427,763.301175,575.901696,422.646363,16.614218,16.779327,18.168412,17.154548,16.423504,1574.039210,1196.649295,1064.033275,780.348180,547.844021,461.227003,374.722610,346.708992,264.265635,195.962423,1376.048390,1021.425615,893.306035,657.386846,452.367337,436.166434,372.146083,376.800081,313.288231,268.505240,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499970.410443,684.472564,519.435826,480.610841,392.928925,310.065062,450.773633,352.807527,326.436287,261.721919,196.694038,38.348401,31.214989,29.064889,22.517235,16.385545,1095.029906,792.956819,728.203145,573.971140,437.129979,1606.192881,1122.171750,996.130994,729.952581,514.216237,406.851331,346.349464,355.232462,318.670540,295.081299,171.818066,160.238096,160.907741,145.463188,131.996817,1054.013690,772.031628,725.454078,604.885908,439.373262,1082.512061,790.099984,722.675869,565.267980,416.662003,16.121725,16.077444,17.343732,16.763793,16.080398,1514.973410,1128.800826,1003.716917,767.889754,541.872159,447.262240,357.076344,330.730981,258.706129,191.831191,1328.452815,964.904360,845.423250,647.299621,445.620920,419.325832,352.646373,358.017179,307.215168,263.924775,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499970.536635,575.916774,427.412584,395.739248,331.326952,262.142842,379.703481,290.696448,268.373360,219.926335,165.445756,32.328054,25.707651,23.904196,18.923849,13.770728,922.690699,652.198632,598.214144,485.211614,371.673627,1354.017843,922.503790,818.529296,617.979458,438.075266,341.294444,284.478949,292.033554,268.740624,249.979744,144.585944,131.682118,132.551142,122.184563,111.133203,890.142074,633.341195,596.995224,511.231453,374.118157,914.383662,650.874301,593.132469,477.463222,353.667795,13.633277,13.357324,14.280318,14.069175,13.522466,1279.902562,931.816839,823.382546,650.726986,462.092745,377.287332,294.844893,272.372586,217.444866,161.248334,1122.900943,795.581224,694.137661,548.505936,378.205905,352.188744,290.567564,294.604365,259.001045,223.111312,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499970.662627,417.652365,301.211879,277.720778,237.065802,188.469608,274.816670,204.414605,187.392660,156.502514,118.043985,23.414938,18.025499,16.700147,13.472796,9.811916,672.544050,461.416884,419.842768,348.596054,269.420863,986.604528,653.315993,575.404912,444.970239,318.473309,246.861259,200.377786,204.797702,192.388760,180.225453,104.103890,92.092614,92.691405,86.945208,79.418872,647.497846,445.577541,419.853786,367.611229,271.889423,666.230163,460.188662,415.013648,342.536905,255.705525,9.930522,9.484716,9.975553,10.001209,9.648299,937.201106,663.050535,577.693436,468.854168,336.385985,273.460319,207.641273,190.524082,154.776875,114.935345,819.927441,563.936361,486.289648,395.046657,273.671549,255.495206,204.971515,206.596627,185.249232,160.356903,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499970.788718,255.604911,177.395667,161.441577,139.956717,112.448251,167.012707,119.429536,107.716780,91.573585,69.567696,14.208757,10.451381,9.611181,7.892610,5.768309,416.250427,274.442958,244.663304,207.204131,162.834889,608.922704,389.804707,336.481183,265.450234,193.353276,150.553978,117.881601,118.999809,113.754260,107.986631,62.538292,53.164116,53.312570,50.904604,46.932956,396.686699,261.852764,245.412736,219.069054,165.140520,409.913637,272.480297,240.277118,203.056244,153.904206,6.119224,5.615716,5.726335,5.846858,5.690833,584.271903,397.968253,336.914951,279.635246,204.657240,166.652188,121.368926,109.788395,90.581386,67.622426,507.584204,336.104065,282.357801,235.489410,165.140570,156.775558,120.743799,119.962418,109.293740,95.617804,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499970.914710,130.113948,84.784094,74.731292,64.905194,53.432392,83.625378,55.860073,48.547410,41.775631,32.332187,7.086309,4.790550,4.336938,3.611869,2.667248,216.902190,133.857479,113.891134,97.353955,79.143823,313.976133,191.493273,157.710904,125.562402,94.704362,76.268001,55.992101,54.982654,52.987454,51.680857,30.444035,24.139963,23.988897,23.268183,21.924091,200.504917,123.987537,114.999545,103.687383,81.182468,209.589692,130.953061,110.255028,94.857251,74.266794,3.158477,2.682540,2.564203,2.667656,2.654687,308.020487,197.019291,157.290579,131.869576,100.630016,83.880244,56.593545,49.731641,41.302457,31.321418,262.500103,164.480663,130.616670,110.968977,80.249545,80.668998,57.609584,55.399970,50.617968,45.387688,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499971.040801,57.369154,33.852343,27.550426,22.123696,19.180832,35.257648,21.006162,16.577470,13.737670,11.093609,2.948843,1.701358,1.474432,1.199009,0.904391,100.500237,55.670295,42.388719,34.258145,29.686408,141.156732,80.956910,59.573403,44.836060,36.017035,33.383789,21.871902,20.073996,18.331915,18.792960,12.108914,8.383265,8.150953,7.689372,7.604908,85.817808,47.762619,43.843478,37.506362,31.457393,92.006650,52.160264,39.782500,32.905559,27.498396,1.442002,1.047069,0.858827,0.883678,0.926858,145.504552,83.888332,59.295590,46.485880,38.624871,36.013433,20.964423,17.268604,13.511289,10.659646,118.676057,68.801286,48.302112,38.977329,30.356550,36.574096,22.874680,20.303774,17.201395,16.272429,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499971.166993,28.680533,15.337046,10.811238,5.751462,5.358733,16.277711,8.486991,5.435301,3.309977,2.845063,1.345119,0.620120,0.464320,0.297722,0.226741,53.512818,26.368516,16.605246,9.698703,8.957911,71.465138,39.333939,23.871470,13.060866,11.066517,16.598229,9.467861,7.618296,5.034740,5.342353,5.140452,2.922292,2.700107,1.870169,1.997272,40.108958,19.960513,18.386464,11.871695,10.535351,44.582062,22.868333,15.080593,9.006459,8.162686,0.749906,0.439351,0.278679,0.225154,0.259713,79.100126,40.436724,24.354850,12.952252,12.196665,17.241893,8.153802,6.014612,3.131528,2.678925,59.910474,32.760338,19.431332,10.595390,9.647070,19.223425,10.278287,7.900178,4.437783,4.568024,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499971.292884,23.102481,11.450604,7.551198,2.252506,1.740007,12.357397,6.040140,3.439145,1.273923,0.900297,1.030628,0.443495,0.269975,0.118026,0.074125,43.429189,19.552652,11.185450,4.142450,3.011623,57.186167,29.403276,16.076541,5.611466,3.664940,13.183423,6.953997,5.114006,2.149984,1.705564,3.880737,2.055481,1.795408,0.721348,0.643939,31.042018,14.528842,12.846897,6.178479,4.502378,34.509401,16.564746,10.449471,3.778925,2.797916,0.577581,0.306204,0.192164,0.100751,0.105117,64.606638,29.769267,17.479389,5.297460,4.348612,13.476191,5.679881,4.067125,1.086972,0.830379,47.747433,24.232367,14.071606,3.970366,3.820272,15.697713,7.691969,5.558988,1.717737,1.547722,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499971.418976,25.517019,10.897817,6.963092,1.797127,0.866735,13.482240,5.776635,3.183888,1.030503,0.479288,1.148161,0.451177,0.225392,0.092829,0.046221,47.180908,18.496993,10.080938,3.302443,1.440057,64.295572,27.591425,14.194183,4.403939,1.665198,14.666015,6.803067,4.602143,1.736578,0.805695,4.408459,2.070629,1.661326,0.593106,0.339850,35.492059,14.687573,10.904027,5.306123,2.911039,38.690224,15.907588,9.503340,3.041265,1.434569,0.578723,0.277519,0.185276,0.090168,0.071192,70.600293,28.187218,16.407064,4.281224,2.282142,14.660559,5.440631,3.757945,0.859099,0.444577,53.317081,22.906855,13.212729,2.941007,2.333050,17.223014,7.403683,5.239032,1.348601,0.855582,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499971.545267,35.308953,12.370385,8.035115,2.060084,0.968634,18.884128,6.704919,3.862716,1.127879,0.534501,1.608666,0.547823,0.253851,0.099097,0.055761,65.296024,21.446500,11.786350,3.743662,1.564380,93.505465,31.605369,16.148767,5.048627,1.890127,21.232128,8.182353,5.266607,1.944567,0.911912,6.523483,2.500906,1.881740,0.670556,0.363009,52.999152,18.402868,11.696939,5.701823,3.005511,56.640402,18.564552,10.912384,3.447389,1.589533,0.742535,0.301841,0.209018,0.106617,0.071479,98.604413,32.932254,19.628015,5.161038,2.628270,20.112882,6.441035,4.269878,0.995799,0.513101,76.606528,26.647823,15.418563,3.518158,2.608726,23.646619,8.502587,6.165401,1.548494,1.000619,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499971.671259,55.006385,15.438797,11.401182,2.841600,1.541524,30.060361,8.526333,5.791493,1.484287,0.828898,2.527927,0.715299,0.380820,0.133711,0.083715,102.404781,27.591885,17.322357,5.167310,2.476414,151.468351,40.311303,23.404825,7.143095,3.215187,34.602079,10.778093,7.637366,2.621175,1.502277,10.807579,3.270596,2.665348,0.906383,0.538662,87.300604,24.834928,16.784505,7.139656,3.809000,92.221418,23.700030,15.772833,4.745707,2.472011,1.138516,0.368053,0.278417,0.146029,0.086930,155.856643,42.559057,28.833482,7.474919,4.192868,31.268847,8.458634,5.954504,1.397764,0.821713,122.421799,34.208147,21.755003,5.295872,3.833697,36.645149,10.698577,8.782889,2.172628,1.571989,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499971.797450,82.834191,18.875356,17.562404,4.103778,2.374972,45.835652,10.494331,9.184179,2.093377,1.260525,3.803712,0.895680,0.627098,0.195572,0.121303,154.745751,34.555509,27.547365,7.515992,3.817250,232.247572,50.353908,37.255535,10.536249,5.170893,53.390584,13.730903,12.131405,3.718438,2.360369,16.864128,4.140343,4.152920,1.291353,0.797830,134.514717,31.937801,27.095643,9.557611,4.954778,141.222493,29.405486,24.833214,6.897396,3.763306,1.729450,0.448535,0.408053,0.204805,0.110934,236.459660,53.486346,45.301151,11.131334,6.458552,46.874998,10.768234,9.114705,2.047876,1.274489,185.999204,42.616876,33.112082,8.172703,5.648451,54.757849,13.169151,13.436121,3.200073,2.385237,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499971.923642,121.945534,22.672315,26.012950,5.580842,3.281373,67.940355,12.597967,13.740479,2.837737,1.731547,5.550337,1.085722,0.978607,0.271194,0.160691,227.772950,42.195887,41.704415,10.298566,5.288453,344.434053,61.606847,56.791561,14.455665,7.324838,79.689380,16.984451,18.404304,4.993088,3.296296,25.216479,5.118826,6.219484,1.745505,1.082934,200.440298,39.616755,41.745395,12.462603,6.181935,208.460864,35.784017,37.358008,9.470115,5.177380,2.538439,0.546081,0.595326,0.269821,0.139528,348.111000,65.436713,67.821531,15.423761,8.922988,68.360486,13.245470,13.549438,2.819352,1.768924,272.924846,51.511225,48.653500,11.582830,7.655259,80.265614,15.903043,19.715512,4.428939,3.257754,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499972.049733,188.661884,27.007499,35.049544,6.876326,3.999455,105.264867,14.997377,18.553257,3.528075,2.107141,8.471163,1.297995,1.375731,0.340158,0.191836,352.005834,50.808697,57.128687,12.772049,6.466069,535.037129,74.684018,78.443674,17.817518,9.064077,123.637737,20.727612,25.258234,6.103067,4.042938,38.672217,6.267499,8.448961,2.146874,1.311453,314.667998,48.075714,57.750935,15.106461,7.125083,322.120396,43.208201,50.979437,11.770189,6.306110,3.793736,0.678676,0.813626,0.321856,0.166400,536.743523,78.787232,92.199281,19.266614,10.879291,104.743119,15.917107,18.422069,3.521844,2.160884,419.902290,60.993790,65.411145,14.650855,9.276980,124.522688,19.084901,26.331458,5.549133,3.938174,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499972.175725,300.544336,32.674070,42.497801,7.693555,4.309653,167.497968,18.218776,22.507065,4.005278,2.274502,13.352952,1.577288,1.739929,0.386047,0.206711,560.569975,61.841429,70.460218,14.360513,6.986575,855.584701,91.803090,97.590568,19.832589,9.862127,195.823484,25.521550,31.185552,6.789056,4.371717,60.198409,7.733170,10.304102,2.396740,1.411498,509.000674,58.391431,71.305131,16.904895,7.472787,512.732085,52.884810,62.745482,13.237951,6.799952,5.733464,0.874705,1.022016,0.345083,0.184904,852.360965,95.681874,113.003924,21.857755,11.723208,166.045175,19.186489,22.625887,4.014957,2.328290,667.327346,72.647802,79.473854,16.675499,10.009252,199.612278,23.313042,31.685814,6.320664,4.216018,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499972.301816,455.620033,39.892611,46.560649,7.932663,4.132623,253.546516,22.439945,24.684469,4.199049,2.192434,20.108185,1.939340,1.996364,0.402301,0.202611,849.992632,75.700519,78.805768,14.852442,6.711596,1301.662435,113.475316,110.068303,20.269473,9.513187,294.401448,31.428017,34.888462,6.959539,4.194939,89.287772,9.499706,11.327416,2.453874,1.354541,781.381718,70.715424,79.137261,17.604978,7.113620,777.138499,65.012755,70.121441,13.641383,6.524889,8.310352,1.136189,1.176447,0.334315,0.190516,1291.117937,116.677424,125.488376,22.918757,11.226051,251.807341,23.195466,25.186502,4.246566,2.226081,1011.781299,87.038193,87.475642,17.365464,9.647341,304.387744,28.735882,34.498432,6.650109,4.017204,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499972.427808,626.602741,47.566338,46.352748,7.685545,3.559714,347.844753,27.020950,24.630955,4.134470,1.906700,27.599851,2.329418,2.089476,0.392502,0.182866,1168.088820,90.306915,80.461522,14.409251,5.782989,1793.332967,136.290915,113.222906,19.429836,8.212356,401.566104,37.488501,35.618866,6.692207,3.600717,120.701510,11.264913,11.290834,2.340904,1.167196,1082.519147,83.197671,79.576321,17.288578,6.183722,1067.941151,77.692973,71.610063,13.110796,5.615832,11.053490,1.418221,1.240877,0.296439,0.182493,1774.560922,138.619499,126.868059,22.653937,9.626841,346.790374,27.374446,25.539044,4.244228,1.904570,1392.261843,102.122024,87.549610,16.860927,8.367120,420.134070,34.516053,34.181046,6.585643,3.433947,4,3,1,4,4,4,4,4,4,1,4,4,4,4
